6	Q0	124182	0	1	Caleb
6	Q0	34820	0	2	Caleb
6	Q0	2943	0	3	Caleb
6	Q0	89898	0	4	Caleb
6	Q0	4684	0	5	Caleb
26117	Q0	122872	0	1	Caleb
26117	Q0	154554	0	2	Caleb
26117	Q0	177066	0	3	Caleb
26117	Q0	103669	0	4	Caleb
26117	Q0	84597	0	5	Caleb
7180	Q0	37930	0	1	Caleb
7180	Q0	120285	0	2	Caleb
7180	Q0	142943	0	3	Caleb
7180	Q0	5877	0	4	Caleb
7180	Q0	119473	0	5	Caleb
515	Q0	6184	0	1	Caleb
515	Q0	86246	0	2	Caleb
515	Q0	6185	0	3	Caleb
515	Q0	8108	0	4	Caleb
515	Q0	526	0	5	Caleb
1033	Q0	3637	0	1	Caleb
1033	Q0	46926	0	2	Caleb
1033	Q0	4945	0	3	Caleb
1033	Q0	124182	0	4	Caleb
1033	Q0	95796	0	5	Caleb
4634	Q0	44065	0	1	Caleb
4634	Q0	91463	0	2	Caleb
4634	Q0	6943	0	3	Caleb
4634	Q0	91802	0	4	Caleb
4634	Q0	149628	0	5	Caleb
151055	Q0	141165	0	1	Caleb
151055	Q0	151073	0	2	Caleb
151055	Q0	9772	0	3	Caleb
151055	Q0	93156	0	4	Caleb
151055	Q0	180775	0	5	Caleb
5149	Q0	5860	0	1	Caleb
5149	Q0	154554	0	2	Caleb
5149	Q0	21786	0	3	Caleb
5149	Q0	78876	0	4	Caleb
5149	Q0	175385	0	5	Caleb
185386	Q0	127135	0	1	Caleb
185386	Q0	180519	0	2	Caleb
185386	Q0	99358	0	3	Caleb
185386	Q0	73264	0	4	Caleb
185386	Q0	149646	0	5	Caleb
155155	Q0	18057	0	1	Caleb
155155	Q0	81905	0	2	Caleb
155155	Q0	163119	0	3	Caleb
155155	Q0	83933	0	4	Caleb
155155	Q0	20787	0	5	Caleb
27	Q0	113824	0	1	Caleb
27	Q0	18109	0	2	Caleb
27	Q0	168010	0	3	Caleb
27	Q0	90180	0	4	Caleb
27	Q0	158626	0	5	Caleb
42540	Q0	168111	0	1	Caleb
42540	Q0	42543	0	2	Caleb
42540	Q0	1681	0	3	Caleb
42540	Q0	37086	0	4	Caleb
42540	Q0	188089	0	5	Caleb
48649	Q0	16376	0	1	Caleb
48649	Q0	143433	0	2	Caleb
48649	Q0	7015	0	3	Caleb
48649	Q0	46738	0	4	Caleb
48649	Q0	161252	0	5	Caleb
186406	Q0	159259	0	1	Caleb
186406	Q0	173891	0	2	Caleb
186406	Q0	95364	0	3	Caleb
186406	Q0	180896	0	4	Caleb
186406	Q0	156753	0	5	Caleb
128516	Q0	128525	0	1	Caleb
128516	Q0	128549	0	2	Caleb
128516	Q0	18182	0	3	Caleb
128516	Q0	185076	0	4	Caleb
128516	Q0	27737	0	5	Caleb
103464	Q0	173891	0	1	Caleb
103464	Q0	47456	0	2	Caleb
103464	Q0	148457	0	3	Caleb
103464	Q0	178701	0	4	Caleb
103464	Q0	2978	0	5	Caleb
56343	Q0	157967	0	1	Caleb
56343	Q0	180519	0	2	Caleb
56343	Q0	103769	0	3	Caleb
56343	Q0	77460	0	4	Caleb
56343	Q0	80057	0	5	Caleb
27693	Q0	37930	0	1	Caleb
27693	Q0	113824	0	2	Caleb
27693	Q0	120285	0	3	Caleb
27693	Q0	142943	0	4	Caleb
27693	Q0	123514	0	5	Caleb
113157	Q0	175693	0	1	Caleb
113157	Q0	52664	0	2	Caleb
113157	Q0	57159	0	3	Caleb
113157	Q0	169533	0	4	Caleb
113157	Q0	67426	0	5	Caleb
47625	Q0	120379	0	1	Caleb
47625	Q0	60185	0	2	Caleb
47625	Q0	184049	0	3	Caleb
47625	Q0	73751	0	4	Caleb
47625	Q0	73771	0	5	Caleb
163375	Q0	131167	0	1	Caleb
163375	Q0	57373	0	2	Caleb
163375	Q0	123724	0	3	Caleb
163375	Q0	152635	0	4	Caleb
163375	Q0	178243	0	5	Caleb
177203	Q0	66129	0	1	Caleb
177203	Q0	138063	0	2	Caleb
177203	Q0	81608	0	3	Caleb
177203	Q0	83936	0	4	Caleb
177203	Q0	115816	0	5	Caleb
111146	Q0	157198	0	1	Caleb
111146	Q0	113824	0	2	Caleb
111146	Q0	46668	0	3	Caleb
111146	Q0	37120	0	4	Caleb
111146	Q0	66317	0	5	Caleb
51259	Q0	134273	0	1	Caleb
51259	Q0	149873	0	2	Caleb
51259	Q0	177523	0	3	Caleb
51259	Q0	60185	0	4	Caleb
51259	Q0	49283	0	5	Caleb
61984	Q0	66129	0	1	Caleb
61984	Q0	1683	0	2	Caleb
61984	Q0	153802	0	3	Caleb
61984	Q0	62022	0	4	Caleb
61984	Q0	31652	0	5	Caleb
123447	Q0	161999	0	1	Caleb
123447	Q0	52101	0	2	Caleb
123447	Q0	74709	0	3	Caleb
123447	Q0	147625	0	4	Caleb
123447	Q0	3517	0	5	Caleb
46093	Q0	81906	0	1	Caleb
46093	Q0	126499	0	2	Caleb
46093	Q0	7451	0	3	Caleb
46093	Q0	169164	0	4	Caleb
46093	Q0	173053	0	5	Caleb
2624	Q0	154554	0	1	Caleb
2624	Q0	116854	0	2	Caleb
2624	Q0	24870	0	3	Caleb
2624	Q0	13433	0	4	Caleb
2624	Q0	76309	0	5	Caleb
52781	Q0	181585	0	1	Caleb
52781	Q0	19577	0	2	Caleb
52781	Q0	8034	0	3	Caleb
52781	Q0	143686	0	4	Caleb
52781	Q0	23736	0	5	Caleb
30247	Q0	3902	0	1	Caleb
30247	Q0	10944	0	2	Caleb
30247	Q0	3611	0	3	Caleb
30247	Q0	17106	0	4	Caleb
30247	Q0	37930	0	5	Caleb
80936	Q0	71022	0	1	Caleb
80936	Q0	79747	0	2	Caleb
80936	Q0	141165	0	3	Caleb
80936	Q0	119057	0	4	Caleb
80936	Q0	126891	0	5	Caleb
23607	Q0	158407	0	1	Caleb
23607	Q0	62412	0	2	Caleb
23607	Q0	142991	0	3	Caleb
23607	Q0	7437	0	4	Caleb
23607	Q0	8545	0	5	Caleb
86545	Q0	141094	0	1	Caleb
86545	Q0	61809	0	2	Caleb
86545	Q0	93025	0	3	Caleb
86545	Q0	52394	0	4	Caleb
86545	Q0	96571	0	5	Caleb
110666	Q0	111285	0	1	Caleb
110666	Q0	120833	0	2	Caleb
110666	Q0	118634	0	3	Caleb
110666	Q0	27753	0	4	Caleb
110666	Q0	147879	0	5	Caleb
168993	Q0	158090	0	1	Caleb
168993	Q0	61139	0	2	Caleb
168993	Q0	68496	0	3	Caleb
168993	Q0	140517	0	4	Caleb
168993	Q0	164012	0	5	Caleb
1596	Q0	91463	0	1	Caleb
1596	Q0	81809	0	2	Caleb
1596	Q0	13963	0	3	Caleb
1596	Q0	91904	0	4	Caleb
1596	Q0	18178	0	5	Caleb
90165	Q0	127055	0	1	Caleb
90165	Q0	42899	0	2	Caleb
90165	Q0	64230	0	3	Caleb
90165	Q0	73715	0	4	Caleb
90165	Q0	180519	0	5	Caleb
76362	Q0	113824	0	1	Caleb
76362	Q0	48006	0	2	Caleb
76362	Q0	157560	0	3	Caleb
76362	Q0	184298	0	4	Caleb
76362	Q0	72386	0	5	Caleb
3666	Q0	147856	0	1	Caleb
3666	Q0	158792	0	2	Caleb
3666	Q0	154554	0	3	Caleb
3666	Q0	172608	0	4	Caleb
3666	Q0	132281	0	5	Caleb
27183	Q0	28895	0	1	Caleb
27183	Q0	30640	0	2	Caleb
27183	Q0	141094	0	3	Caleb
27183	Q0	27343	0	4	Caleb
27183	Q0	45794	0	5	Caleb
111112	Q0	130038	0	1	Caleb
111112	Q0	42131	0	2	Caleb
111112	Q0	24712	0	3	Caleb
111112	Q0	122614	0	4	Caleb
111112	Q0	96571	0	5	Caleb
2044	Q0	74871	0	1	Caleb
2044	Q0	514	0	2	Caleb
2044	Q0	178485	0	3	Caleb
2044	Q0	11326	0	4	Caleb
2044	Q0	93685	0	5	Caleb
51286	Q0	89089	0	1	Caleb
51286	Q0	23174	0	2	Caleb
51286	Q0	31493	0	3	Caleb
51286	Q0	37117	0	4	Caleb
51286	Q0	27336	0	5	Caleb
71245	Q0	8137	0	1	Caleb
71245	Q0	71257	0	2	Caleb
71245	Q0	83479	0	3	Caleb
71245	Q0	50305	0	4	Caleb
71245	Q0	177066	0	5	Caleb
131661	Q0	27737	0	1	Caleb
131661	Q0	92101	0	2	Caleb
131661	Q0	188104	0	3	Caleb
131661	Q0	91290	0	4	Caleb
131661	Q0	128525	0	5	Caleb
69711	Q0	5602	0	1	Caleb
69711	Q0	119057	0	2	Caleb
69711	Q0	71023	0	3	Caleb
69711	Q0	180603	0	4	Caleb
69711	Q0	41760	0	5	Caleb
21568	Q0	45160	0	1	Caleb
21568	Q0	49930	0	2	Caleb
21568	Q0	159526	0	3	Caleb
21568	Q0	185520	0	4	Caleb
21568	Q0	122872	0	5	Caleb
17984	Q0	33711	0	1	Caleb
17984	Q0	3902	0	2	Caleb
17984	Q0	37930	0	3	Caleb
17984	Q0	23364	0	4	Caleb
17984	Q0	19781	0	5	Caleb
68201	Q0	157162	0	1	Caleb
68201	Q0	145257	0	2	Caleb
68201	Q0	181649	0	3	Caleb
68201	Q0	169653	0	4	Caleb
68201	Q0	122872	0	5	Caleb
102463	Q0	96571	0	1	Caleb
102463	Q0	113824	0	2	Caleb
102463	Q0	119473	0	3	Caleb
102463	Q0	50069	0	4	Caleb
102463	Q0	163777	0	5	Caleb
74315	Q0	18057	0	1	Caleb
74315	Q0	163119	0	2	Caleb
74315	Q0	72386	0	3	Caleb
74315	Q0	168816	0	4	Caleb
74315	Q0	111243	0	5	Caleb
4675	Q0	148468	0	1	Caleb
4675	Q0	154554	0	2	Caleb
4675	Q0	185697	0	3	Caleb
4675	Q0	13963	0	4	Caleb
4675	Q0	4678	0	5	Caleb
10819	Q0	7758	0	1	Caleb
10819	Q0	158914	0	2	Caleb
10819	Q0	98182	0	3	Caleb
10819	Q0	158092	0	4	Caleb
10819	Q0	95995	0	5	Caleb
124010	Q0	34970	0	1	Caleb
124010	Q0	66344	0	2	Caleb
124010	Q0	60185	0	3	Caleb
124010	Q0	156368	0	4	Caleb
124010	Q0	112527	0	5	Caleb
163944	Q0	157162	0	1	Caleb
163944	Q0	67809	0	2	Caleb
163944	Q0	166752	0	3	Caleb
163944	Q0	44690	0	4	Caleb
163944	Q0	133463	0	5	Caleb
98932	Q0	149447	0	1	Caleb
98932	Q0	173192	0	2	Caleb
